obj_id,object_name,source,label,label_source,period,duration,depth,stellar_radius,stellar_mass,stellar_mag
10000162,K04902.01,KOI,1.0,CANDIDATE,0.3412243064070581,1.7638179017967626,-0.2669953138417943,-0.16621413770804527,-0.8859910781546512,1.070442793422042
10000490,K07269.01,KOI,0.0,FALSE POSITIVE,-0.04743622775106284,0.07398133913186908,0.7172913240882405,0.06748546842068993,1.641204951027475,-0.9453459299124425
10000941,K04146.02,KOI,1.0,CANDIDATE,-0.04631892999861393,-0.48798111768657915,-0.2745112453490187,-0.15478882363064045,-0.7652891782534151,0.2873566235632936
10001368,K02785.01,KOI,1.0,CONFIRMED,-0.04422840800690532,-0.2380618049255401,-0.27133083263458957,-0.1003627820255483,0.25690503653517593,0.5201660254131921
100014359,100014359,TOI,1.0,PC,-0.04829020437343472,-0.6615817403895506,0.015962783451140054,-0.12445980807971124,-0.101428728796618,0.22071428702488627
10002049,K07270.01,KOI,1.0,CANDIDATE,-0.03042960753879821,-0.5346879101649014,-0.2718418044923119,-0.13422325829131174,0.13243120226202673,1.1803949056039234
10002261,K00959.01,KOI,0.0,FALSE POSITIVE,-0.036659275491460946,-0.3890747379884799,0.29302984222184625,-0.3080957652510907,-3.420730976080605,0.013766860857205103
10002266,K05750.01,KOI,0.0,FALSE POSITIVE,-0.036659375603694644,-0.49652504313993073,-0.2722598723759029,-0.16974559842287948,-0.4861660347318073,1.0590862372342429
10002866,K00723.01,KOI,1.0,CONFIRMED,-0.045020348442754335,-0.49424666301903697,-0.25556812502364107,-0.1570738864461214,-0.21081482558211312,1.026048982869734
10003058,K04519.01,KOI,1.0,CANDIDATE,0.09276080063911347,-0.017305757711941334,-0.2689772652899293,0.2878901636229904,2.09383707565711,0.8613789181466348
10004515,K05751.01,KOI,0.0,FALSE POSITIVE,-0.024703876286896808,-0.3360891096269945,-0.25216164597215907,-0.10846436837134449,-0.101428728796618,-0.4358495227597826
10004519,K01572.01,KOI,1.0,CONFIRMED,-0.039431993547129326,-0.00540122158027131,-0.2626443110533105,-0.12612167194551557,0.23427343030369419,1.220142852261223
10004738,K01598.01,KOI,1.0,CONFIRMED,0.00502987518502581,0.27926338802439765,-0.2583552442475809,-0.1579048183790236,-0.18441128497871775,0.6213426169045003
10004772,K05752.01,KOI,0.0,FALSE POSITIVE,-0.047445063418269796,-0.582723757713745,-0.2745979557248746,12.06614257952802,-0.4371308878969302,0.32762077732003936
